id_x,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,id_y,nome,email,cidade,estado,data_cadastro,segmento,canal_aquisicao
11389,2372,2023-06-10,entregue,938.16,app,não,2372,Sérgio Duarte,sergio.duarte756@terra.com.br,Porto Alegre,RS,2023-02-24,B2C,paid_search
11390,2909,2023-11-26,cancelado,1058.85,site,não,2909,Nelson Dias,nelson.dias431@uol.com.br,Porto Alegre,RS,2024-09-11,B2C,paid_search
11391,2184,2023-10-11,cancelado,761.95,app,não,2184,Mariana Costa,mariana.costa642@hotmail.com,Joinville,SC,2024-10-02,B2C,paid_search
11392,1495,2024-10-23,cancelado,2236.36,marketplace,sim,1495,Ulisses Correia,ulisses.correia380@gmail.com,Contagem,MG,2023-01-17,B2C,indicação
11393,272,2024-09-04,devolvido,131.55,app,não,272,Guilherme Esteves,guilherme.esteves689@terra.com.br,Florianópolis,SC,2023-10-20,B2C,orgânico
11394,2860,2023-03-16,entregue,312.81,marketplace,não,2860,Ana Vieira,ana.vieira874@yahoo.com.br,Florianópolis,SC,2024-12-08,B2C,paid_search
11395,1119,2023-01-11,em_transito,1324.64,app,não,1119,Beatriz Silva,beatriz.silva855@hotmail.com,Florianópolis,SC,2023-12-16,B2C,paid_search
11396,212,2023-03-07,entregue,376.49,marketplace,sim,212,Igor Araújo,igor.araujo662@gmail.com,Londrina,PR,2024-06-04,B2C,indicação
11397,577,2023-10-13,entregue,1001.99,site,sim,577,Zacarias Campos,zacarias.campos949@gmail.com,Santos,SP,2023-05-07,B2C,redes_sociais
11398,1768,2024-05-03,devolvido,12723.41,app,não,1768,Ursula Martins,ursula.martins774@terra.com.br,Porto Alegre,RS,2023-11-14,B2B,indicação
11399,2030,2024-07-28,entregue,4714.8,site,não,2030,Ulisses Almeida,ulisses.almeida391@gmail.com,São Paulo,SP,2024-07-30,B2B,redes_sociais
11400,465,2023-11-13,entregue,330.43,marketplace,sim,465,Carlos Figueiredo,carlos.figueiredo632@uol.com.br,Maceió,AL,2024-10-24,B2C,redes_sociais
11401,1916,2023-04-03,entregue,2362.78,marketplace,sim,1916,Kleber Santos,kleber.santos209@outlook.com,João Pessoa,PB,2024-02-18,B2C,indicação
11402,2256,2023-06-25,entregue,1808.24,app,não,2256,Wanessa Figueiredo,wanessa.figueiredo382@terra.com.br,Florianópolis,SC,2023-09-22,B2C,indicação
11403,1907,2024-02-12,entregue,1752.55,site,não,1907,Helena Cunha,helena.cunha620@terra.com.br,Aracaju,SE,2023-11-21,B2C,paid_search
11404,2125,2024-11-29,devolvido,617.36,app,sim,2125,Natália Ribeiro,natália.ribeiro43@gmail.com,Feira de Santana,BA,2023-04-20,B2C,paid_search
11405,1438,2024-10-09,entregue,11698.64,marketplace,não,1438,Zélia Teixeira,zelia.teixeira816@terra.com.br,Florianópolis,SC,2023-03-10,B2B,redes_sociais
11406,1908,2024-08-30,entregue,560.21,marketplace,não,1908,Fernanda Pinto,fernanda.pinto490@yahoo.com.br,Natal,RN,2024-06-04,B2B,redes_sociais
11407,2573,2024-10-13,cancelado,2235.99,app,não,2573,Natália Azevedo,natália.azevedo677@gmail.com,Guarulhos,SP,2024-04-11,B2C,indicação
11408,2457,2024-10-05,entregue,2096.76,app,sim,2457,Thiago Esteves,thiago.esteves879@gmail.com,Osasco,SP,2023-02-25,B2C,paid_search
11409,1282,2024-04-21,entregue,2174.58,marketplace,sim,1282,Fernanda Andrade,fernanda.andrade387@outlook.com,Goiânia,GO,2024-04-27,B2C,redes_sociais
11410,423,2023-10-17,cancelado,1380.33,site,sim,423,Paulo Teixeira,paulo.teixeira89@hotmail.com,Manaus,AM,2023-05-24,B2C,redes_sociais
11411,2178,2024-02-28,cancelado,2053.2,app,sim,2178,Nelson Campos,nelson.campos574@gmail.com,Belo Horizonte,MG,2023-08-26,B2C,indicação
11412,435,2024-08-27,cancelado,988.23,site,não,435,Helena Silva,helena.silva141@terra.com.br,São Paulo,SP,2023-06-17,B2C,indicação
11413,1390,2024-11-22,entregue,2126.63,app,não,1390,Rafael Lopes,rafael.lopes841@terra.com.br,Londrina,PR,2023-07-23,B2C,orgânico
11414,103,2024-03-19,entregue,1185.0,app,não,103,Sandra Oliveira,sandra.oliveira567@gmail.com,Campo Grande,MS,2024-12-15,B2C,redes_sociais
11415,1696,2024-08-22,em_transito,1489.75,app,não,1696,Wagner Rocha,wagner.rocha444@gmail.com,Manaus,AM,2024-12-23,B2C,indicação
11416,2350,2024-10-01,entregue,2431.4,app,sim,2350,Tânia Esteves,tania.esteves578@uol.com.br,Aracaju,SE,2023-04-09,B2C,paid_search
11417,2597,2024-09-09,entregue,1298.96,app,não,2597,Thiago Andrade,thiago.andrade977@uol.com.br,Teresina,PI,2024-05-18,B2C,redes_sociais
11418,1526,2024-07-25,entregue,546.38,marketplace,não,1526,Kleber Carvalho,kleber.carvalho500@terra.com.br,Londrina,PR,2024-04-01,B2C,indicação
11419,81,2024-05-08,entregue,1314.08,marketplace,não,81,Letícia Souza,leticia.souza389@yahoo.com.br,Osasco,SP,2023-08-05,B2C,indicação
11420,2463,2024-10-11,cancelado,647.96,site,sim,2463,Daniela Costa,daniela.costa717@uol.com.br,Ananindeua,PA,2023-03-10,B2C,indicação
11421,2181,2023-08-11,entregue,477.34,marketplace,sim,2181,Vinicius Lopes,vinicius.lopes821@outlook.com,São Luís,MA,2023-07-13,B2C,redes_sociais
11422,111,2024-04-27,entregue,116.76,marketplace,não,111,Thiago Oliveira,thiago.oliveira296@hotmail.com,Campo Grande,MS,2024-12-20,B2C,orgânico
11423,258,2023-10-30,entregue,2340.26,app,sim,258,Kleber Rocha,kleber.rocha231@terra.com.br,Aracaju,SE,2024-06-15,B2C,orgânico
11424,448,2024-02-11,entregue,2464.08,app,não,448,Wanessa Silva,wanessa.silva386@terra.com.br,João Pessoa,PB,2023-04-17,B2C,paid_search
11425,2144,2024-07-28,entregue,1874.25,site,sim,2144,Vinicius Nascimento,vinicius.nascimento179@outlook.com,Santos,SP,2024-02-16,B2C,indicação
11426,15,2023-02-08,entregue,2377.56,site,não,15,Yara Almeida,yara.almeida522@hotmail.com,Serra,ES,2023-04-04,B2C,orgânico
11427,2667,2023-11-15,em_transito,2055.76,marketplace,não,2667,Kleber Ribeiro,kleber.ribeiro180@gmail.com,Belém,PA,2023-10-29,B2B,redes_sociais
11428,2694,2023-10-28,devolvido,968.07,site,não,2694,Nelson Araújo,nelson.araujo796@uol.com.br,Belém,PA,2024-12-08,B2C,indicação
11429,2936,2023-11-12,cancelado,1268.87,marketplace,não,2936,Letícia Fernandes,leticia.fernandes380@terra.com.br,São Luís,MA,2023-02-27,B2B,paid_search
11430,365,2023-01-08,entregue,2665.51,site,não,365,Igor Fernandes,igor.fernandes275@yahoo.com.br,Serra,ES,2023-05-30,B2B,redes_sociais
11431,1814,2024-02-16,entregue,58.43,site,não,1814,Sandra Pinto,sandra.pinto47@terra.com.br,Ananindeua,PA,2024-02-13,B2C,indicação
11432,233,2024-07-20,entregue,4709.57,marketplace,não,233,Igor Oliveira,igor.oliveira560@yahoo.com.br,Ribeirão Preto,SP,2024-10-20,B2B,redes_sociais
11433,32,2024-08-27,cancelado,630.94,marketplace,não,32,Diana Cavalcanti,diana.cavalcanti52@gmail.com,Mogi das Cruzes,SP,2023-01-16,B2C,paid_search
11434,556,2023-02-03,entregue,1311.7,app,não,556,Carlos Vieira,carlos.vieira821@yahoo.com.br,Osasco,SP,2024-03-12,B2C,orgânico
11435,2834,2023-01-05,entregue,1404.93,app,não,2834,Caio Carvalho,caio.carvalho130@yahoo.com.br,Curitiba,PR,2023-07-01,B2C,indicação
11436,1265,2024-09-12,entregue,1079.8,marketplace,sim,1265,Caio Pereira,caio.pereira219@hotmail.com,Manaus,AM,2024-01-01,B2C,orgânico
11437,1032,2023-11-20,entregue,682.17,site,não,1032,Kleber Fernandes,kleber.fernandes30@hotmail.com,Natal,RN,2023-10-12,B2C,paid_search
11438,773,2024-02-04,em_transito,214.37,marketplace,não,773,Bruno Nascimento,bruno.nascimento361@terra.com.br,Aracaju,SE,2024-10-02,B2C,indicação
11439,168,2024-02-15,entregue,1954.03,app,sim,168,Rafael Souza,rafael.souza760@hotmail.com,Joinville,SC,2024-06-22,B2B,orgânico
11440,1071,2024-10-17,entregue,2142.14,app,não,1071,Helena Cunha,helena.cunha453@gmail.com,Aracaju,SE,2024-12-27,B2C,redes_sociais
11441,2424,2024-05-24,entregue,6085.15,app,não,2424,Caio Cardoso,caio.cardoso48@terra.com.br,Macapá,AP,2024-12-11,B2B,paid_search
11442,2159,2023-11-15,entregue,7755.5,site,sim,2159,Paulo Duarte,paulo.duarte651@outlook.com,Olinda,PE,2024-08-30,B2B,redes_sociais
11443,507,2024-02-19,entregue,1960.48,site,não,507,Helena Campos,helena.campos152@hotmail.com,Betim,MG,2024-08-25,B2C,orgânico
11444,539,2024-08-04,entregue,450.5,site,sim,539,Mariana Costa,mariana.costa805@outlook.com,Curitiba,PR,2023-05-13,B2C,redes_sociais
11445,2250,2023-07-12,cancelado,1370.3,app,não,2250,Juliana Moreira,juliana.moreira677@yahoo.com.br,Aparecida de Goiânia,GO,2024-10-12,B2C,paid_search
11446,2769,2024-08-05,devolvido,,site,não,2769,Eduardo Rodrigues,eduardo.rodrigues308@uol.com.br,Olinda,PE,2023-04-07,B2C,indicação
11447,948,2024-10-17,devolvido,2390.39,app,não,948,Mariana Lima,mariana.lima176@yahoo.com.br,Natal,RN,2023-08-21,B2C,indicação
11448,1228,2023-09-29,devolvido,9337.76,app,não,1228,Marcos Esteves,marcos.esteves876@hotmail.com,Mogi das Cruzes,SP,2023-09-25,B2B,indicação
11449,1978,2024-11-07,entregue,2234.34,marketplace,sim,1978,Gabriel Esteves,gabriel.esteves738@hotmail.com,Aracaju,SE,2024-12-19,B2C,paid_search
11450,1360,2023-09-05,entregue,1453.64,app,sim,1360,Gabriel Araújo,gabriel.araujo718@yahoo.com.br,Betim,MG,2023-10-16,B2C,orgânico
11451,1047,2023-11-27,entregue,467.7,app,sim,1047,Vera Santos,vera.santos657@gmail.com,Guarulhos,SP,2024-10-07,B2C,paid_search
11452,571,2023-11-02,devolvido,895.51,site,não,571,Olívia Figueiredo,olivia.figueiredo312@terra.com.br,Caxias do Sul,RS,2024-07-29,B2C,redes_sociais
11453,1400,2024-12-10,entregue,926.26,site,não,1400,Yasmin Duarte,yasmin.duarte620@uol.com.br,Contagem,MG,2023-09-01,B2C,paid_search
11454,1002,2024-01-24,entregue,1394.79,marketplace,sim,1002,Juliana Freitas,juliana.freitas126@gmail.com,Natal,RN,2024-05-16,B2C,paid_search
11455,2214,2024-09-27,devolvido,475.72,app,sim,2214,Joana Fernandes,joana.fernandes903@hotmail.com,Serra,ES,2024-03-23,B2C,indicação
11456,1494,2023-07-24,entregue,490.63,app,não,1494,Beatriz Azevedo,beatriz.azevedo616@hotmail.com,Feira de Santana,BA,2023-08-10,B2C,paid_search
11457,1916,2023-07-05,em_transito,1216.6,app,sim,1916,Kleber Santos,kleber.santos209@outlook.com,João Pessoa,PB,2024-02-18,B2C,indicação
11458,1462,2024-06-20,entregue,929.62,site,não,1462,Carlos Souza,carlos.souza96@yahoo.com.br,João Pessoa,PB,2023-01-09,B2C,indicação
11459,1439,2024-05-09,entregue,11519.41,app,não,1439,Xênia Fernandes,xenia.fernandes93@hotmail.com,Osasco,SP,2023-05-11,B2B,redes_sociais
11460,2315,2023-11-19,entregue,1779.15,app,sim,2315,Ivan Andrade,ivan.andrade511@gmail.com,João Pessoa,PB,2023-11-04,B2C,orgânico
11461,1968,2023-11-16,cancelado,1808.74,site,sim,1968,Marcos Ferreira,marcos.ferreira729@gmail.com,Ananindeua,PA,2024-11-10,B2C,indicação
11462,2382,2023-03-12,cancelado,2133.07,marketplace,sim,2382,Hanna Vieira,hanna.vieira268@yahoo.com.br,Goiânia,GO,2023-03-29,B2C,paid_search
11463,2196,2023-06-28,entregue,1619.12,marketplace,não,2196,Paulo Lima,paulo.lima303@terra.com.br,Campinas,SP,2024-12-04,B2C,indicação
11464,2883,2023-11-14,entregue,2420.4,marketplace,não,2883,Juliana Barbosa,juliana.barbosa964@gmail.com,Campinas,SP,2024-08-08,B2C,redes_sociais
11465,1601,2023-06-11,entregue,14349.41,marketplace,sim,1601,Tânia Figueiredo,tania.figueiredo443@gmail.com,Belém,PA,2024-10-13,B2B,paid_search
11466,1668,2023-06-16,entregue,1725.06,site,não,1668,Eduardo Almeida,eduardo.almeida516@uol.com.br,Betim,MG,2024-10-07,B2C,redes_sociais
11467,2371,2023-08-24,entregue,1041.04,app,não,2371,Vera Lima,vera.lima236@gmail.com,Mogi das Cruzes,SP,2023-04-26,B2C,redes_sociais
11468,169,2023-11-17,entregue,921.31,marketplace,não,169,Flávia Teixeira,flávia.teixeira526@yahoo.com.br,Santos,SP,2023-04-22,B2C,paid_search
11469,2402,2024-05-16,cancelado,2258.44,app,não,2402,Tânia Ferreira,tania.ferreira387@outlook.com,João Pessoa,PB,2024-02-26,B2C,indicação
11470,1817,2023-08-10,entregue,1030.89,site,não,1817,Wagner Rocha,wagner.rocha66@hotmail.com,Olinda,PE,2023-10-22,B2C,redes_sociais
11471,213,2023-02-07,cancelado,1041.52,app,não,213,Ursula Ribeiro,ursula.ribeiro350@hotmail.com,Serra,ES,2023-07-16,B2C,paid_search
11472,2439,2023-04-09,entregue,172.35,site,não,2439,Juliana Dias,juliana.dias106@uol.com.br,Campo Grande,MS,2023-01-22,B2C,indicação
11473,1893,2024-01-25,entregue,649.51,site,sim,1893,Yasmin Rodrigues,yasmin.rodrigues95@uol.com.br,Diadema,SP,2023-04-26,B2C,orgânico
11474,2116,2024-04-15,em_transito,1130.61,marketplace,sim,2116,Zacarias Sousa,zacarias.sousa246@hotmail.com,Salvador,BA,2024-10-22,B2C,orgânico
11475,2788,2023-12-31,entregue,14532.84,marketplace,sim,2788,Ana Gomes,ana.gomes379@outlook.com,Aracaju,SE,2024-06-17,B2B,indicação
11476,783,2023-02-04,entregue,7097.78,app,não,783,Olívia Almeida,olivia.almeida704@hotmail.com,Rio de Janeiro,RJ,2024-01-03,B2B,redes_sociais
11477,2456,2023-07-20,entregue,408.8,marketplace,não,2456,Daniela Rodrigues,daniela.rodrigues541@outlook.com,Salvador,BA,2024-09-18,B2C,orgânico
11478,570,2023-03-25,entregue,6747.91,app,não,570,Gabriel Neves,gabriel.neves37@outlook.com,Diadema,SP,2024-07-16,B2B,orgânico
11479,531,2024-05-13,entregue,9616.23,marketplace,não,531,Kleber Cavalcanti,kleber.cavalcanti301@hotmail.com,Manaus,AM,2024-04-27,B2B,indicação
11480,1843,2024-01-30,em_transito,2470.36,marketplace,não,1843,Xênia Costa,xenia.costa423@yahoo.com.br,Ribeirão Preto,SP,2023-05-26,B2C,redes_sociais
11481,1985,2023-03-31,entregue,12126.14,site,sim,1985,Ana Figueiredo,ana.figueiredo730@gmail.com,Aracaju,SE,2024-08-24,B2B,orgânico
11482,530,2023-11-01,entregue,1150.91,site,sim,530,Wanessa Almeida,wanessa.almeida548@terra.com.br,Florianópolis,SC,2024-11-18,B2C,indicação
11483,2755,2023-06-05,devolvido,3780.88,site,não,2755,Kleber Carvalho,kleber.carvalho188@uol.com.br,São Paulo,SP,2024-08-31,B2B,indicação
11484,591,2024-08-15,entregue,2022.32,site,sim,591,Zélia Moreira,zelia.moreira980@outlook.com,Osasco,SP,2024-07-19,B2B,indicação
11485,1624,2023-03-30,entregue,1535.95,marketplace,não,1624,Kleber Vieira,kleber.vieira548@gmail.com,Betim,MG,2023-09-05,B2C,indicação
11486,1664,2024-08-20,entregue,1583.67,site,sim,1664,Juliana Santos,juliana.santos622@yahoo.com.br,Contagem,MG,2023-12-10,B2C,indicação
11487,1578,2023-09-10,entregue,3354.43,marketplace,não,1578,Caio Freitas,caio.freitas992@uol.com.br,Aracaju,SE,2023-10-23,B2B,orgânico
11488,1221,2023-11-08,entregue,1742.27,marketplace,não,1221,Zélia Correia,zelia.correia958@hotmail.com,Contagem,MG,2023-09-18,B2C,paid_search
11489,485,2024-02-07,entregue,3944.97,site,não,485,Patrícia Rodrigues,patricia.rodrigues263@yahoo.com.br,Manaus,AM,2023-01-02,B2B,redes_sociais
11490,2797,2023-11-12,entregue,523.75,site,sim,2797,Patrícia Castro,patricia.castro784@uol.com.br,Ananindeua,PA,2023-08-10,B2B,redes_sociais
11491,836,2023-05-20,entregue,1620.74,app,não,836,Paulo Nascimento,paulo.nascimento341@yahoo.com.br,Campinas,SP,2024-12-31,B2C,orgânico
11492,666,2023-11-28,entregue,1674.81,site,não,666,Xavier Fernandes,xavier.fernandes621@hotmail.com,Campinas,SP,2024-04-10,B2C,orgânico
11493,261,2023-07-11,cancelado,1104.16,site,sim,261,Kleber Figueiredo,kleber.figueiredo924@terra.com.br,Ananindeua,PA,2023-12-12,B2C,orgânico
11494,1630,2024-02-02,entregue,1592.06,marketplace,sim,1630,Igor Fernandes,igor.fernandes43@terra.com.br,Manaus,AM,2023-02-06,B2C,paid_search
11495,2134,2024-03-11,entregue,783.89,site,sim,2134,Eduardo Fernandes,eduardo.fernandes670@outlook.com,Rio de Janeiro,RJ,2023-11-01,B2C,orgânico
11496,374,2023-03-22,cancelado,497.0,app,sim,374,Ulisses Cunha,ulisses.cunha649@hotmail.com,João Pessoa,PB,2023-09-05,B2C,paid_search
11497,996,2024-01-10,entregue,,site,não,996,Caio Martins,caio.martins917@gmail.com,Florianópolis,SC,2024-11-26,B2C,orgânico
11498,606,2023-09-14,em_transito,615.8,site,sim,606,Natália Azevedo,natália.azevedo900@terra.com.br,Londrina,PR,2024-10-24,B2C,orgânico
11499,1073,2024-12-13,em_transito,555.59,app,não,1073,Thiago Ribeiro,thiago.ribeiro768@hotmail.com,Caxias do Sul,RS,2023-10-07,B2C,paid_search
11500,1959,2023-11-13,entregue,378.19,site,não,1959,Renata Dias,renata.dias300@gmail.com,Joinville,SC,2023-01-30,B2C,indicação
11501,1435,2023-10-16,entregue,1013.15,marketplace,não,1435,Ivan Dias,ivan.dias186@uol.com.br,Londrina,PR,2023-06-03,B2C,indicação
11502,362,2023-11-07,entregue,2023.18,site,sim,362,Leonardo Cavalcanti,leonardo.cavalcanti418@uol.com.br,Manaus,AM,2023-01-27,B2B,orgânico
11503,2372,2023-01-21,cancelado,1734.86,site,não,2372,Sérgio Duarte,sergio.duarte756@terra.com.br,Porto Alegre,RS,2023-02-24,B2C,paid_search
11504,2214,2023-08-27,cancelado,1090.12,app,sim,2214,Joana Fernandes,joana.fernandes903@hotmail.com,Serra,ES,2024-03-23,B2C,indicação
11505,2282,2023-11-13,cancelado,9688.16,marketplace,não,2282,Yasmin Cardoso,yasmin.cardoso323@terra.com.br,Betim,MG,2024-12-17,B2B,paid_search
11506,1900,2023-05-07,entregue,5896.0,marketplace,não,1900,Marcos Gomes,marcos.gomes316@hotmail.com,Guarulhos,SP,2023-04-14,B2B,orgânico
11507,1078,2024-02-08,entregue,2167.69,site,não,1078,Carlos Figueiredo,carlos.figueiredo333@outlook.com,Betim,MG,2023-05-13,B2C,orgânico
11508,1766,2024-08-28,em_transito,1382.0,site,sim,1766,Letícia Ferreira,leticia.ferreira326@hotmail.com,Santos,SP,2024-10-03,B2C,paid_search
11509,1574,2024-12-15,entregue,320.12,site,não,1574,Mariana Cardoso,mariana.cardoso212@yahoo.com.br,Curitiba,PR,2023-07-18,B2C,redes_sociais
11510,2967,2024-04-11,entregue,1719.7,app,não,2967,Otávio Cardoso,otávio.cardoso475@hotmail.com,Belém,PA,2024-10-23,B2C,indicação
11511,1688,2023-11-10,entregue,2413.56,site,sim,1688,Kleber Pereira,kleber.pereira281@yahoo.com.br,Serra,ES,2024-03-25,B2C,paid_search
11512,298,2023-09-06,entregue,10903.81,marketplace,não,298,Carlos Neves,carlos.neves191@outlook.com,Campo Grande,MS,2023-02-08,B2B,orgânico
11513,1714,2023-07-27,entregue,1591.12,site,não,1714,Wagner Almeida,wagner.almeida821@yahoo.com.br,Goiânia,GO,2024-01-18,B2C,paid_search
11514,1228,2023-11-17,entregue,896.79,app,não,1228,Marcos Esteves,marcos.esteves876@hotmail.com,Mogi das Cruzes,SP,2023-09-25,B2B,indicação
11515,2636,2024-01-24,cancelado,181.82,app,não,2636,Hanna Correia,hanna.correia273@hotmail.com,Mogi das Cruzes,SP,2024-02-14,B2C,paid_search
11516,201,2024-07-22,entregue,203.33,site,sim,201,Juliana Teixeira,juliana.teixeira481@gmail.com,Aparecida de Goiânia,GO,2024-10-08,B2C,indicação
11517,1539,2023-09-30,entregue,1428.6,marketplace,sim,1539,Wanessa Santos,wanessa.santos482@gmail.com,Manaus,AM,2024-03-01,B2C,indicação
11518,588,2024-05-10,entregue,2098.12,app,sim,588,Marcos Fernandes,marcos.fernandes294@hotmail.com,Natal,RN,2023-05-30,B2C,indicação
11519,2623,2024-11-21,entregue,2394.63,app,não,2623,Beatriz Castro,beatriz.castro485@yahoo.com.br,Curitiba,PR,2023-07-04,B2C,redes_sociais
11520,1329,2024-02-22,em_transito,6524.68,site,não,1329,Caio Castro,caio.castro776@yahoo.com.br,Cuiabá,MT,2024-02-05,B2B,indicação
11521,1521,2024-04-25,entregue,2221.6,app,sim,1521,Ivan Sousa,ivan.sousa198@gmail.com,Ananindeua,PA,2023-01-31,B2C,paid_search
11522,19,2023-06-03,em_transito,1517.5,site,não,19,Hanna Ribeiro,hanna.ribeiro935@uol.com.br,Manaus,AM,2024-10-02,B2C,paid_search
11523,1276,2023-11-14,entregue,2416.7,app,sim,1276,Wanessa Lopes,wanessa.lopes553@hotmail.com,Salvador,BA,2024-11-11,B2C,paid_search
11524,911,2023-01-10,cancelado,6192.77,site,sim,911,Beatriz Lopes,beatriz.lopes626@hotmail.com,Belo Horizonte,MG,2024-09-02,B2B,redes_sociais
11525,625,2023-11-08,entregue,64.97,site,não,625,Igor Azevedo,igor.azevedo270@hotmail.com,Fortaleza,CE,2023-03-19,B2C,orgânico
11526,1263,2023-10-13,entregue,305.68,marketplace,não,1263,Gabriel Costa,gabriel.costa172@terra.com.br,Belo Horizonte,MG,2024-03-01,B2C,indicação
11527,987,2023-08-20,entregue,10942.85,marketplace,não,987,Nelson Martins,nelson.martins687@hotmail.com,Aracaju,SE,2023-01-30,B2B,indicação
11528,2250,2023-11-04,devolvido,1987.23,marketplace,não,2250,Juliana Moreira,juliana.moreira677@yahoo.com.br,Aparecida de Goiânia,GO,2024-10-12,B2C,paid_search
11529,1123,2023-11-02,entregue,235.07,app,não,1123,Wagner Araújo,wagner.araujo87@gmail.com,Ribeirão Preto,SP,2023-11-19,B2C,paid_search
11530,1764,2023-05-31,entregue,2108.0,app,sim,1764,Letícia Silva,leticia.silva281@yahoo.com.br,Diadema,SP,2023-12-26,B2B,redes_sociais
11531,673,2023-07-26,cancelado,1271.91,marketplace,não,673,Ulisses Dias,ulisses.dias568@gmail.com,Guarulhos,SP,2024-05-02,B2C,paid_search
11532,496,2023-05-31,entregue,778.42,app,não,496,Flávia Pereira,flávia.pereira804@yahoo.com.br,Cuiabá,MT,2024-04-27,B2C,indicação
11533,1670,2023-04-27,cancelado,551.73,app,sim,1670,Vinicius Fernandes,vinicius.fernandes857@hotmail.com,Betim,MG,2023-10-28,B2C,indicação
11534,2887,2024-02-15,entregue,765.26,marketplace,sim,2887,Ulisses Santos,ulisses.santos983@outlook.com,Ribeirão Preto,SP,2024-12-13,B2C,redes_sociais
11535,784,2023-02-02,entregue,2451.73,site,sim,784,Igor Pinto,igor.pinto481@uol.com.br,Contagem,MG,2023-07-08,B2C,redes_sociais
11536,1097,2023-11-15,entregue,1791.43,app,não,1097,Bruno Martins,bruno.martins215@gmail.com,Florianópolis,SC,2024-10-26,B2B,paid_search
11537,2660,2023-11-27,entregue,2394.62,app,não,2660,Ulisses Fernandes,ulisses.fernandes883@terra.com.br,Diadema,SP,2024-09-20,B2C,redes_sociais
11538,753,2023-11-28,entregue,2096.19,app,sim,753,Beatriz Pereira,beatriz.pereira766@hotmail.com,Ananindeua,PA,2023-01-12,B2C,redes_sociais
11539,2225,2023-07-31,entregue,1073.38,marketplace,não,2225,Caio Fernandes,caio.fernandes235@hotmail.com,Joinville,SC,2023-11-16,B2B,orgânico
11540,2789,2023-11-03,entregue,13659.86,marketplace,não,2789,Elton Freitas,elton.freitas712@gmail.com,Ananindeua,PA,2023-05-10,B2B,redes_sociais
11541,2496,2023-11-06,cancelado,1503.62,app,não,2496,Paulo Correia,paulo.correia518@outlook.com,Serra,ES,2023-06-07,B2C,paid_search
11542,360,2024-06-18,devolvido,7893.07,site,não,360,Yasmin Moreira,yasmin.moreira370@yahoo.com.br,Manaus,AM,2023-04-04,B2B,indicação
11543,923,2023-11-16,entregue,423.53,app,não,923,Vera Correia,vera.correia288@gmail.com,Porto Alegre,RS,2023-04-24,B2C,redes_sociais
11544,339,2024-09-07,entregue,1028.28,site,não,339,Guilherme Cavalcanti,guilherme.cavalcanti967@terra.com.br,Ribeirão Preto,SP,2023-09-21,B2C,redes_sociais
11545,1947,2023-09-08,cancelado,2498.1,marketplace,não,1947,Renata Esteves,renata.esteves238@outlook.com,Aparecida de Goiânia,GO,2023-11-02,B2C,redes_sociais
11546,1422,2023-03-01,cancelado,13707.66,app,não,1422,Xênia Ribeiro,xenia.ribeiro289@terra.com.br,Rio de Janeiro,RJ,2023-11-14,B2B,paid_search
11547,41,2024-05-08,entregue,2447.26,app,não,41,Ana Freitas,ana.freitas577@uol.com.br,Manaus,AM,2023-03-17,B2C,indicação
11548,685,2023-08-24,entregue,14056.72,site,sim,685,Gabriel Fernandes,gabriel.fernandes569@hotmail.com,Londrina,PR,2024-01-26,B2B,paid_search
11549,535,2023-11-11,em_transito,1365.33,marketplace,sim,535,Flávia Martins,flávia.martins123@uol.com.br,Feira de Santana,BA,2024-06-26,B2C,orgânico
11550,2898,2023-11-29,entregue,2278.91,app,sim,2898,Sandra Correia,sandra.correia632@outlook.com,Guarulhos,SP,2024-04-20,B2C,orgânico
11551,1321,2023-08-05,em_transito,543.18,marketplace,não,1321,Ursula Souza,ursula.souza549@uol.com.br,Campinas,SP,2024-02-02,B2C,indicação
11552,1242,2024-11-03,entregue,965.78,app,não,1242,Igor Azevedo,igor.azevedo490@outlook.com,Fortaleza,CE,2024-02-03,B2C,paid_search
11553,1127,2024-03-29,entregue,211.52,site,não,1127,Vera Neves,vera.neves660@outlook.com,São Luís,MA,2024-07-11,B2C,redes_sociais
11554,2488,2023-01-06,devolvido,1268.84,site,sim,2488,Joana Santos,joana.santos130@hotmail.com,Belo Horizonte,MG,2023-12-05,B2C,paid_search
11555,2462,2023-05-04,entregue,788.17,marketplace,não,2462,Leonardo Ferreira,leonardo.ferreira894@terra.com.br,Serra,ES,2024-10-02,B2C,redes_sociais
11556,1854,2023-03-27,entregue,2324.43,site,sim,1854,Tânia Rodrigues,tania.rodrigues231@yahoo.com.br,João Pessoa,PB,2023-07-31,B2C,indicação
11557,2944,2023-11-20,entregue,1162.64,site,não,2944,Juliana Castro,juliana.castro152@terra.com.br,Ribeirão Preto,SP,2024-06-01,B2C,orgânico
11558,304,2024-10-28,entregue,2207.73,site,não,304,Rafael Moreira,rafael.moreira458@hotmail.com,Teresina,PI,2023-12-04,B2C,orgânico
11559,2406,2023-04-21,entregue,857.08,site,não,2406,Thiago Souza,thiago.souza245@yahoo.com.br,São Luís,MA,2023-08-10,B2C,indicação
11560,1815,2024-03-09,entregue,1738.42,marketplace,sim,1815,Sandra Silva,sandra.silva213@outlook.com,Rio de Janeiro,RJ,2024-02-29,B2C,indicação
